Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Age,Number of Dependents,Latitude,Longitude,Population,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction,Price_Bucket,Population_2024,Referred a Friend_Yes,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes
5,14,14.39,30,95.8,1346.3,0.0,404.0,201.46,79,1,35.405722,-117.773354,117,3471,1,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,True
2,34,12.98,8,71.55,2427.35,0.0,194.0,441.32,72,0,37.007238,-119.505661,1314,3583,2,1,3.0,High,39355309,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False
10,19,19.57,27,94.95,1760.25,0.0,0.0,371.83,78,0,36.594542,-119.905245,265,5316,2,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,True,True,False
0,24,46.13,23,80.5,2088.45,0.0,0.0,1107.12,76,0,36.749403,-119.787574,13858,4422,1,0,4.0,High,39355309,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False
0,35,0.0,26,39.85,1434.6,0.0,373.0,0.0,77,0,36.768774,-119.762633,31180,2030,1,1,4.0,Medium,39355309,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
0,71,22.19,0,24.85,1901.0,0.0,0.0,1575.49,69,0,36.878709,-119.7645,45087,4367,0,0,3.0,Low,39355309,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
8,7,41.97,11,89.0,605.45,0.0,0.0,293.79,71,0,36.623632,-119.741322,21010,5711,1,0,4.0,High,39355309,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,True,False,True,True,False
0,57,0.0,26,55.0,3094.05,0.0,0.0,0.0,65,0,36.793601,-119.761131,39148,4622,0,0,3.0,Medium,39355309,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False
0,72,14.94,30,117.35,8436.25,0.0,2531.0,1075.68,78,0,36.667794,-121.601306,58548,4008,1,0,3.0,Very High,39355309,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,True,False,False
0,59,25.57,5,89.75,5496.9,0.0,275.0,1508.63,80,0,33.141265,-116.967221,48690,5170,0,0,3.0,High,39355309,False,True,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
0,2,37.97,9,49.95,107.1,0.0,0.0,75.94,71,0,36.460611,-121.852507,13121,5251,1,0,3.0,Medium,39355309,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False
0,32,25.89,0,19.8,587.7,0.0,0.0,828.48,79,0,35.930782,-121.189757,254,3836,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
0,12,43.4,24,73.3,828.05,0.0,0.0,520.8,78,0,37.57028,-122.365778,40346,5159,1,0,4.0,High,39355309,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,False,False
0,45,18.46,3,70.05,3062.45,0.0,92.0,830.7,80,0,37.419725,-122.062947,27822,4223,0,0,3.0,High,39355309,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False
0,5,18.38,15,85.55,408.5,0.0,0.0,91.9,67,0,37.331762,-122.341444,291,2850,0,0,3.0,High,39355309,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False
9,61,39.31,10,65.2,3965.05,0.0,0.0,2397.91,74,1,37.773147,-122.411287,23036,6238,1,1,3.0,Medium,39355309,True,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,True
8,14,45.46,4,75.1,1013.35,0.0,41.0,636.44,73,0,37.801776,-122.402293,3337,3771,0,0,3.0,High,39355309,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False
2,72,44.89,24,115.75,8443.7,0.0,2026.0,3232.08,75,0,37.797526,-122.464531,2240,6205,0,0,3.0,Very High,39355309,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False
10,56,11.55,27,95.65,5471.75,21.71,1477.0,646.8,80,0,37.444314,-122.149996,16198,6335,2,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
0,46,41.17,30,104.45,4863.85,36.78,0.0,1893.82,65,0,37.924838,-122.289145,23141,4103,1,0,3.0,Very High,39355309,False,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False
5,4,6.03,8,70.2,280.35,30.75,0.0,24.12,70,0,38.232389,-122.324944,26894,4444,1,0,3.0,High,39355309,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,False
0,32,31.57,4,90.95,2897.95,25.55,0.0,1010.24,80,0,37.504133,-122.032347,42491,5936,0,0,3.0,High,39355309,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False
7,67,42.07,12,60.95,4119.4,17.19,0.0,2818.69,79,0,38.581354,-122.296283,9423,5792,2,0,3.0,Medium,39355309,True,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False
0,29,8.88,22,58.55,1718.95,33.1,0.0,257.52,68,0,37.687264,-122.15728,19815,2044,1,0,3.0,Medium,39355309,False,False,True,False,False,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False
0,14,7.34,3,80.35,1058.1,32.71,32.0,102.76,73,0,37.834341,-122.26437,21097,3276,2,0,3.0,High,39355309,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
0,18,25.7,23,84.95,1443.65,4.76,332.0,462.6,70,0,37.878554,-122.26609,10147,3878,0,0,3.0,High,39355309,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
0,72,14.12,23,110.1,7746.7,44.81,0.0,1016.64,77,0,37.872902,-122.303708,8157,5232,0,0,3.0,Very High,39355309,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False
0,71,34.36,13,99.65,6951.15,3.33,904.0,2439.56,73,0,37.945288,-122.383941,28450,4241,1,0,3.0,High,39355309,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False
0,5,0.0,4,45.4,214.75,0.0,0.0,0.0,74,0,37.963995,-122.288296,25399,2599,0,0,3.0,Medium,39355309,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False
0,52,34.0,3,59.85,3103.25,19.16,0.0,1768.0,78,0,37.972662,-122.491452,40239,5085,1,0,3.0,Medium,39355309,False,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
5,31,46.06,18,89.45,2807.65,31.58,50.54,1427.86,76,0,38.135897,-122.563683,16429,5597,2,0,3.0,High,39355309,True,False,True,False,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False
6,24,4.06,28,79.85,1857.75,0.0,520.0,97.44,66,2,38.237018,-122.77872,31930,3412,0,0,3.0,High,39355309,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True
9,36,47.16,28,54.1,1992.85,1.09,0.0,1697.76,65,0,38.235021,-122.557332,35419,4017,0,0,3.0,Medium,39355309,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False
0,4,31.13,15,48.75,179.85,0.0,0.0,124.52,65,0,37.106902,-122.100006,1007,3048,1,0,3.0,Medium,39355309,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
7,46,20.42,16,110.2,4972.1,0.0,0.0,939.32,76,1,37.084697,-121.606417,5671,4162,0,0,3.0,Very High,39355309,True,True,False,False,False,True,True,True,False,False,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,True,True,True
9,71,0.0,19,46.35,3353.4,18.64,0.0,0.0,74,0,37.070177,-122.010077,14574,5421,0,0,3.0,Medium,39355309,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False
0,45,15.65,18,93.9,4200.25,0.0,756.0,704.25,76,0,37.946282,-121.139499,23789,3960,0,0,3.0,High,39355309,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False
8,26,18.66,11,98.1,2510.7,44.17,276.0,485.16,79,0,38.244806,-120.417301,88,3114,1,1,3.0,High,39355309,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False
2,54,43.71,12,115.6,6431.05,0.0,772.0,2360.34,79,0,37.524721,-120.757977,5513,4337,1,0,3.0,Very High,39355309,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,True,True,False
10,60,17.05,21,97.95,5867.0,0.0,0.0,1023.0,76,0,37.394536,-120.890747,7177,6150,0,0,3.0,High,39355309,True,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,True,True,False
4,72,33.68,10,77.35,5396.25,0.0,540.0,2424.96,73,0,38.109125,-120.078597,683,6202,0,0,3.0,High,39355309,True,False,False,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False
0,70,47.27,3,75.5,5212.65,0.0,15.64,3308.9,79,0,38.121601,-120.133915,1278,6024,0,0,3.0,High,39355309,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False
7,10,25.13,30,75.3,720.45,0.0,216.0,251.3,80,0,37.410236,-121.320337,15536,4254,1,1,4.0,High,39355309,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
0,9,7.11,12,49.2,447.9,0.0,5.37,63.99,74,0,37.521708,-120.426843,1158,2145,0,0,3.0,Medium,39355309,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False
2,32,2.17,11,79.3,2570.0,0.0,283.0,69.44,68,0,33.141265,-116.967221,48690,5242,1,0,3.0,High,39355309,True,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
7,72,18.15,16,105.75,7629.85,0.0,0.0,1306.8,70,0,38.618347,-122.908422,17979,5832,0,0,3.0,Very High,39355309,True,False,False,False,False,True,True,True,False,True,False,True,True,False,True,True,True,True,True,False,True,True,False,False,False,True,True,False
8,62,22.74,18,104.85,6312.9,0.0,0.0,1409.88,70,0,38.93496,-122.792243,9902,5061,2,0,3.0,Very High,39355309,True,True,False,False,False,True,True,True,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False
0,69,13.36,10,74.1,5031.0,0.0,503.0,921.84,71,0,38.966713,-123.586412,586,4204,0,0,3.0,High,39355309,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False
0,57,36.89,17,101.3,5779.6,0.0,983.0,2102.73,80,0,38.415003,-122.998726,1880,4421,1,0,4.0,Very High,39355309,False,True,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False
0,65,18.23,3,99.1,6496.15,0.0,0.0,1184.95,80,0,38.888351,-123.239647,335,4574,2,0,4.0,High,39355309,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,True,False,False,True,False,True,False,False
0,4,19.0,17,94.75,422.4,0.0,0.0,76.0,80,0,40.4785,-124.301372,2965,2757,0,0,3.0,High,39355309,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,True,True,True,False,True,True,False,False,True,False,True,False,False
5,69,49.91,13,95.35,6382.0,0.0,830.0,3443.79,73,0,40.342928,-124.063329,82,6132,3,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,True,False
0,8,2.18,13,74.05,600.15,0.0,0.0,17.44,72,0,40.557314,-124.081662,1201,4899,1,0,3.0,High,39355309,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False
0,63,41.8,16,89.6,5538.8,0.0,0.0,2633.4,74,0,41.572813,-124.035011,1215,4438,0,0,3.0,High,39355309,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False
10,71,11.35,24,71.0,5012.1,0.0,0.0,805.85,69,0,40.142256,-123.852927,1851,5247,0,0,3.0,High,39355309,True,True,False,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False
0,26,25.04,9,93.6,2404.1,0.0,216.0,651.04,65,0,40.89866,-123.539754,660,4030,1,0,5.0,High,39355309,False,False,True,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,True,False,True,False,False
0,18,47.34,7,58.4,964.9,0.0,68.0,852.12,73,0,38.921333,-120.897718,1140,2812,1,0,4.0,Medium,39355309,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False
0,72,31.31,18,107.4,7748.75,0.0,0.0,2254.32,66,0,38.154823,-121.601358,2010,5294,0,0,3.0,Very High,39355309,False,True,False,False,False,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False
10,70,38.5,25,90.85,6470.1,0.0,0.0,2695.0,68,0,38.875508,-121.765866,1793,5129,1,1,4.0,High,39355309,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False
0,21,24.91,17,104.35,2271.85,0.0,386.0,523.11,75,0,38.803731,-121.043799,1173,4934,1,0,3.0,Very High,39355309,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False,False
0,54,0.0,26,55.45,2966.95,0.0,0.0,0.0,72,0,38.400264,-120.641274,4354,4521,1,0,3.0,Medium,39355309,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,False,True,False,True,False,False
0,56,46.67,18,96.85,5219.65,0.0,0.0,2613.52,69,0,38.688764,-121.457596,14010,5679,1,1,3.0,High,39355309,False,True,False,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,False,True,True,False,False,False,False,True,False,False
0,64,10.07,26,102.1,6688.1,0.0,1739.0,644.48,67,0,38.333133,-121.920151,63157,6100,4,2,5.0,Very High,39355309,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False
0,31,15.35,10,96.6,2877.95,0.0,28.78,475.85,68,0,38.983388,-120.988814,1526,3364,2,1,3.0,High,39355309,False,False,True,False,False,True,True,True,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
